close,net_change,date
11205.610257,-214.28,2006-05-17 00:00:00.0
11128.28768,-77.32,2006-05-18 00:00:00.0
11144.056363,15.77,2006-05-19 00:00:00.0
11125.32605,-18.73,2006-05-22 00:00:00.0
11098.351196,-26.97,2006-05-23 00:00:00.0
11117.321642,18.97,2006-05-24 00:00:00.0
11211.053254,93.73,2006-05-25 00:00:00.0
11278.610454,67.56,2006-05-26 00:00:00.0
11094.429036,-184.18,2006-05-30 00:00:00.0
11168.309718,73.88,2006-05-31 00:00:00.0
11260.280361,91.97,2006-06-01 00:00:00.0
11247.873529,-12.41,2006-06-02 00:00:00.0
11048.723869,-199.15,2006-06-05 00:00:00.0
11002.138217,-46.59,2006-06-06 00:00:00.0
10930.89899,-71.24,2006-06-07 00:00:00.0
10938.823354,7.92,2006-06-08 00:00:00.0
10891.917525,-46.91,2006-06-09 00:00:00.0
10792.582828,-99.33,2006-06-12 00:00:00.0
10706.135226,-86.45,2006-06-13 00:00:00.0
10816.916227,110.78,2006-06-14 00:00:00.0
11015.185402,198.27,2006-06-15 00:00:00.0
11014.545049,-0.64,2006-06-16 00:00:00.0
10942.105161,-72.44,2006-06-19 00:00:00.0
10974.843188,32.74,2006-06-20 00:00:00.0
11079.460794,104.62,2006-06-21 00:00:00.0
11019.107561,-60.35,2006-06-22 00:00:00.0
10989.091033,-30.02,2006-06-23 00:00:00.0
11045.281974,56.19,2006-06-26 00:00:00.0
10924.735596,-120.55,2006-06-27 00:00:00.0
10973.562482,48.83,2006-06-28 00:00:00.0
11190.802103,217.24,2006-06-29 00:00:00.0
11150.219757,-40.58,2006-06-30 00:00:00.0
11228.022598,77.80,2006-07-03 00:00:00.0
11151.820639,-76.20,2006-07-05 00:00:00.0
11225.3011,73.48,2006-07-06 00:00:00.0
11090.666965,-134.63,2006-07-07 00:00:00.0
11103.554061,12.89,2006-07-10 00:00:00.0
11134.77125,31.22,2006-07-11 00:00:00.0
11013.1843,-121.59,2006-07-12 00:00:00.0
10846.292402,-166.89,2006-07-13 00:00:00.0
10739.353518,-106.94,2006-07-14 00:00:00.0
10747.357925,8.00,2006-07-17 00:00:00.0
10799.226486,51.87,2006-07-18 00:00:00.0
11011.42333,212.20,2006-07-19 00:00:00.0
10928.097448,-83.33,2006-07-20 00:00:00.0
10868.384567,-59.71,2006-07-21 00:00:00.0
11051.045148,182.66,2006-07-24 00:00:00.0
11103.714149,52.67,2006-07-25 00:00:00.0
11102.513488,-1.20,2006-07-26 00:00:00.0
11100.432342,-2.08,2006-07-27 00:00:00.0
11219.698015,119.27,2006-07-28 00:00:00.0
11185.679282,-34.02,2006-07-31 00:00:00.0
11125.72627,-59.95,2006-08-01 00:00:00.0
11199.927128,74.20,2006-08-02 00:00:00.0
11242.59062,42.66,2006-08-03 00:00:00.0
11240.349386,-2.24,2006-08-04 00:00:00.0
11219.377838,-20.97,2006-08-07 00:00:00.0
11173.592627,-45.79,2006-08-08 00:00:00.0
11076.178987,-97.41,2006-08-09 00:00:00.0
11124.365521,48.19,2006-08-10 00:00:00.0
11088.02551,-36.34,2006-08-11 00:00:00.0
11097.870932,9.85,2006-08-14 00:00:00.0
11230.263832,132.39,2006-08-15 00:00:00.0
11327.117164,96.85,2006-08-16 00:00:00.0
11334.961483,7.84,2006-08-17 00:00:00.0
11381.467091,46.51,2006-08-18 00:00:00.0
11345.047037,-36.42,2006-08-21 00:00:00.0
11339.844172,-5.20,2006-08-22 00:00:00.0
11297.901076,-41.94,2006-08-23 00:00:00.0
11304.46469,6.56,2006-08-24 00:00:00.0
11284.053451,-20.41,2006-08-25 00:00:00.0
11352.010871,67.96,2006-08-28 00:00:00.0
11369.940744,17.93,2006-08-29 00:00:00.0
11382.907884,12.97,2006-08-30 00:00:00.0
11381.146915,-1.76,2006-08-31 00:00:00.0
11464.152621,83.01,2006-09-01 00:00:00.0
11469.275442,5.12,2006-09-05 00:00:00.0
11406.20071,-63.07,2006-09-06 00:00:00.0
11331.439544,-74.76,2006-09-07 00:00:00.0
11392.112953,60.67,2006-09-08 00:00:00.0
11396.835554,4.72,2006-09-11 00:00:00.0
11498.091309,101.26,2006-09-12 00:00:00.0
11543.316212,45.22,2006-09-13 00:00:00.0
11527.387441,-15.93,2006-09-14 00:00:00.0
11560.76582,33.38,2006-09-15 00:00:00.0
11555.002647,-5.76,2006-09-18 00:00:00.0
11540.914889,-14.09,2006-09-19 00:00:00.0
11613.19469,72.28,2006-09-20 00:00:00.0
11533.230658,-79.96,2006-09-21 00:00:00.0
11508.096818,-25.13,2006-09-22 00:00:00.0
11575.814106,67.72,2006-09-25 00:00:00.0
11669.385631,93.57,2006-09-26 00:00:00.0
11689.236561,19.85,2006-09-27 00:00:00.0
11718.452649,29.22,2006-09-28 00:00:00.0
11679.070964,-39.38,2006-09-29 00:00:00.0
11670.346159,-8.72,2006-10-02 00:00:00.0
11727.337541,56.99,2006-10-03 00:00:00.0
11850.605417,123.27,2006-10-04 00:00:00.0
11866.694277,16.09,2006-10-05 00:00:00.0
11850.205197,-16.49,2006-10-06 00:00:00.0
11857.809384,7.60,2006-10-09 00:00:00.0
11867.174541,9.37,2006-10-10 00:00:00.0
11852.126255,-15.05,2006-10-11 00:00:00.0
11947.698881,95.57,2006-10-12 00:00:00.0
11960.505933,12.81,2006-10-13 00:00:00.0
11980.596996,20.09,2006-10-16 00:00:00.0
11950.020159,-30.58,2006-10-17 00:00:00.0
11992.683651,42.66,2006-10-18 00:00:00.0
12011.734141,19.05,2006-10-19 00:00:00.0
12002.368984,-9.37,2006-10-20 00:00:00.0
12116.912056,114.54,2006-10-23 00:00:00.0
12127.878095,10.97,2006-10-24 00:00:00.0
12134.681841,6.80,2006-10-25 00:00:00.0
12163.657797,28.98,2006-10-26 00:00:00.0
12090.257379,-73.40,2006-10-27 00:00:00.0
12086.495308,-3.76,2006-10-30 00:00:00.0
12080.732134,-5.76,2006-10-31 00:00:00.0
12031.024763,-49.71,2006-11-01 00:00:00.0
12018.537888,-12.49,2006-11-02 00:00:00.0
11986.039993,-32.50,2006-11-03 00:00:00.0
12105.545798,119.51,2006-11-06 00:00:00.0
12156.774006,51.23,2006-11-07 00:00:00.0
12176.544893,19.77,2006-11-08 00:00:00.0
12103.304564,-73.24,2006-11-09 00:00:00.0
12108.427384,5.12,2006-11-10 00:00:00.0
12131.880299,23.45,2006-11-13 00:00:00.0
12218.007724,86.13,2006-11-14 00:00:00.0
12251.70628,33.70,2006-11-15 00:00:00.0
12305.816075,54.11,2006-11-16 00:00:00.0
12342.556305,36.74,2006-11-17 00:00:00.0
12316.539906,-26.02,2006-11-20 00:00:00.0
12321.586979,5.05,2006-11-21 00:00:00.0
12326.954501,5.37,2006-11-22 00:00:00.0
12280.168938,-46.79,2006-11-24 00:00:00.0
12121.706875,-158.46,2006-11-27 00:00:00.0
12136.447532,14.74,2006-11-28 00:00:00.0
12226.734056,90.29,2006-11-29 00:00:00.0
12221.92732,-4.81,2006-11-30 00:00:00.0
12194.128364,-27.80,2006-12-01 00:00:00.0
12283.854102,89.73,2006-12-04 00:00:00.0
12331.601012,47.75,2006-12-05 00:00:00.0
12309.24969,-22.35,2006-12-06 00:00:00.0
12278.406468,-30.84,2006-12-07 00:00:00.0
12307.48722,29.08,2006-12-08 00:00:00.0
12328.476634,20.99,2006-12-11 00:00:00.0
12315.578559,-12.90,2006-12-12 00:00:00.0
12317.501254,1.92,2006-12-13 00:00:00.0
12416.760351,99.26,2006-12-14 00:00:00.0
12445.520655,28.76,2006-12-15 00:00:00.0
12441.274705,-4.25,2006-12-18 00:00:00.0
12471.316805,30.04,2006-12-19 00:00:00.0
12463.866364,-7.45,2006-12-20 00:00:00.0
12421.246638,-42.62,2006-12-21 00:00:00.0
12343.217291,-78.03,2006-12-22 00:00:00.0
12407.627553,64.41,2006-12-26 00:00:00.0
12510.571815,102.94,2006-12-27 00:00:00.0
12501.519129,-9.05,2006-12-28 00:00:00.0
12463.145353,-38.37,2006-12-29 00:00:00.0
12474.521295,11.38,2007-01-03 00:00:00.0
12480.68994,6.17,2007-01-04 00:00:00.0
12398.014081,-82.68,2007-01-05 00:00:00.0
12423.489782,25.48,2007-01-08 00:00:00.0
12416.600127,-6.89,2007-01-09 00:00:00.0
12442.15594,25.56,2007-01-10 00:00:00.0
12514.97799,72.82,2007-01-11 00:00:00.0
12556.075582,41.10,2007-01-12 00:00:00.0
12582.592742,26.52,2007-01-16 00:00:00.0
12577.145108,-5.45,2007-01-17 00:00:00.0
12567.9322,-9.21,2007-01-18 00:00:00.0
12565.528829,-2.40,2007-01-19 00:00:00.0
12477.165,-88.36,2007-01-22 00:00:00.0
12533.804372,56.64,2007-01-23 00:00:00.0
12621.76764,87.96,2007-01-24 00:00:00.0
12502.560588,-119.21,2007-01-25 00:00:00.0
12487.018809,-15.54,2007-01-26 00:00:00.0
12490.784085,3.77,2007-01-29 00:00:00.0
12523.309665,32.53,2007-01-30 00:00:00.0
12621.687528,98.38,2007-01-31 00:00:00.0
12673.680389,51.99,2007-02-01 00:00:00.0
12653.492098,-20.19,2007-02-02 00:00:00.0
12661.743661,8.25,2007-02-05 00:00:00.0
12666.31006,4.57,2007-02-06 00:00:00.0
12666.870846,0.56,2007-02-07 00:00:00.0
12637.629869,-29.24,2007-02-08 00:00:00.0
12580.830272,-56.80,2007-02-09 00:00:00.0
12552.550642,-28.28,2007-02-12 00:00:00.0
12654.854006,102.30,2007-02-13 00:00:00.0
12741.855927,87.00,2007-02-14 00:00:00.0
12765.008372,23.15,2007-02-15 00:00:00.0
12767.571965,2.56,2007-02-16 00:00:00.0
12786.638684,19.07,2007-02-20 00:00:00.0
12738.4111,-48.23,2007-02-21 00:00:00.0
12686.017678,-52.39,2007-02-22 00:00:00.0
12647.483678,-38.53,2007-02-23 00:00:00.0
12632.262347,-15.22,2007-02-26 00:00:00.0
12216.239349,-416.02,2007-02-27 00:00:00.0
12268.632771,52.39,2007-02-28 00:00:00.0
12234.344721,-34.29,2007-03-01 00:00:00.0
12114.09621,-120.25,2007-03-02 00:00:00.0
12050.406958,-63.69,2007-03-05 00:00:00.0
12207.587224,157.18,2007-03-06 00:00:00.0
12192.446006,-15.14,2007-03-07 00:00:00.0
12260.701657,68.26,2007-03-08 00:00:00.0
12276.323549,15.62,2007-03-09 00:00:00.0
12318.622825,42.30,2007-03-12 00:00:00.0
12075.962771,-242.66,2007-03-13 00:00:00.0
12133.403266,57.44,2007-03-14 00:00:00.0
12159.680089,26.28,2007-03-15 00:00:00.0
12110.411046,-49.27,2007-03-16 00:00:00.0
12226.17327,115.76,2007-03-19 00:00:00.0
12288.100052,61.93,2007-03-20 00:00:00.0
12447.523461,159.42,2007-03-21 00:00:00.0
12461.142547,13.62,2007-03-22 00:00:00.0
12481.010389,19.87,2007-03-23 00:00:00.0
12469.073661,-11.94,2007-03-26 00:00:00.0
12397.293071,-71.78,2007-03-27 00:00:00.0
12300.357229,-96.94,2007-03-28 00:00:00.0
12348.745037,48.39,2007-03-29 00:00:00.0
12354.352896,5.61,2007-03-30 00:00:00.0
12382.304476,27.95,2007-04-02 00:00:00.0
12510.29976,128.00,2007-04-03 00:00:00.0
12530.0476042,19.75,2007-04-04 00:00:00.0
12560.1976046,30.15,2007-04-05 00:00:00.0
12569.136958,8.94,2007-04-09 00:00:00.0
12573.8504349,4.71,2007-04-10 00:00:00.0
12484.6194365,-89.23,2007-04-11 00:00:00.0
12552.9648551,68.35,2007-04-12 00:00:00.0
12612.12712,59.16,2007-04-13 00:00:00.0
12720.455828,108.33,2007-04-16 00:00:00.0
12773.035478,52.58,2007-04-17 00:00:00.0
12803.8356132,30.80,2007-04-18 00:00:00.0
12808.6303572,4.79,2007-04-19 00:00:00.0
12961.9808983,153.35,2007-04-20 00:00:00.0
12919.3970702,-42.58,2007-04-23 00:00:00.0
12953.9354804,34.54,2007-04-24 00:00:00.0
13089.8949161,135.96,2007-04-25 00:00:00.0
13105.4981508,15.60,2007-04-26 00:00:00.0
13120.9388518,15.44,2007-04-27 00:00:00.0
13062.9143228,-58.02,2007-04-30 00:00:00.0
13136.1357523,73.22,2007-05-01 00:00:00.0
13211.8764541,75.74,2007-05-02 00:00:00.0
13241.3763197,29.50,2007-05-03 00:00:00.0
13264.6186381,23.24,2007-05-04 00:00:00.0
13312.9724123,48.35,2007-05-07 00:00:00.0
13309.0716036,-3.90,2007-05-08 00:00:00.0
13362.8702566,53.80,2007-05-09 00:00:00.0
13215.127128,-147.74,2007-05-10 00:00:00.0
13326.2189084,111.09,2007-05-11 00:00:00.0
13346.7794208,20.56,2007-05-14 00:00:00.0
13383.8371033,37.06,2007-05-15 00:00:00.0
13487.5336006,103.70,2007-05-16 00:00:00.0
13476.7251099,-10.81,2007-05-17 00:00:00.0
13556.5291541,79.80,2007-05-18 00:00:00.0
13542.8763237,-13.65,2007-05-21 00:00:00.0
13539.9507172,-2.93,2007-05-22 00:00:00.0
13525.647752,-14.30,2007-05-23 00:00:00.0
13441.1302307,-84.52,2007-05-24 00:00:00.0
13507.2814445,66.15,2007-05-25 00:00:00.0
13521.3406091,14.06,2007-05-29 00:00:00.0
13633.0825243,111.74,2007-05-30 00:00:00.0
13627.6376456,-5.44,2007-05-31 00:00:00.0
13668.1085356,40.47,2007-06-01 00:00:00.0
13676.3164872,8.21,2007-06-04 00:00:00.0
13595.455974,-80.86,2007-06-05 00:00:00.0
13465.6728186,-129.78,2007-06-06 00:00:00.0
13266.7315761,-198.94,2007-06-07 00:00:00.0
13424.3892601,157.66,2007-06-08 00:00:00.0
13424.9581281,0.57,2007-06-11 00:00:00.0
13295.012439,-129.95,2007-06-12 00:00:00.0
13482.3526214,187.34,2007-06-13 00:00:00.0
13553.7243344,71.37,2007-06-14 00:00:00.0
13639.4842478,85.76,2007-06-15 00:00:00.0
13612.9840281,-26.50,2007-06-18 00:00:00.0
13635.419797,22.44,2007-06-19 00:00:00.0
13489.4247215,-146.00,2007-06-20 00:00:00.0
13545.8392997,56.41,2007-06-21 00:00:00.0
13360.2564727,-185.58,2007-06-22 00:00:00.0
13352.0462819,-8.21,2007-06-25 00:00:00.0
13337.6581258,-14.39,2007-06-26 00:00:00.0
13427.7263572,90.07,2007-06-27 00:00:00.0
13422.2799931,-5.45,2007-06-28 00:00:00.0
13408.6234381,-13.66,2007-06-29 00:00:00.0
13535.4343054,126.81,2007-07-02 00:00:00.0
13577.2981494,41.86,2007-07-03 00:00:00.0
13565.836398,-11.46,2007-07-05 00:00:00.0
13611.6834039,45.85,2007-07-06 00:00:00.0
13649.9705311,38.29,2007-07-09 00:00:00.0
13501.6993632,-148.27,2007-07-10 00:00:00.0
13577.8671726,76.17,2007-07-11 00:00:00.0
13861.7284217,283.86,2007-07-12 00:00:00.0
13907.2502715,45.52,2007-07-13 00:00:00.0
13950.9837629,43.73,2007-07-16 00:00:00.0
13971.5498844,20.57,2007-07-17 00:00:00.0
13918.2242889,-53.33,2007-07-18 00:00:00.0
14000.4074856,82.18,2007-07-19 00:00:00.0
13851.0795604,-149.33,2007-07-20 00:00:00.0
13943.4238843,92.34,2007-07-23 00:00:00.0
13716.9526815,-226.47,2007-07-24 00:00:00.0
13785.0728782,68.12,2007-07-25 00:00:00.0
13473.5733631,-311.50,2007-07-26 00:00:00.0
13265.4734783,-208.10,2007-07-27 00:00:00.0
13358.3055363,92.83,2007-07-30 00:00:00.0
13211.9853048,-146.32,2007-07-31 00:00:00.0
13362.3699872,150.38,2007-08-01 00:00:00.0
13463.3309469,100.96,2007-08-02 00:00:00.0
13181.9083683,-281.42,2007-08-03 00:00:00.0
13468.7773111,286.87,2007-08-06 00:00:00.0
13504.3006117,35.52,2007-08-07 00:00:00.0
13657.8555658,153.56,2007-08-08 00:00:00.0
13270.6759754,-387.18,2007-08-09 00:00:00.0
13239.5422817,-31.13,2007-08-10 00:00:00.0
13236.534588,-3.01,2007-08-13 00:00:00.0
13028.9224373,-207.61,2007-08-14 00:00:00.0
12861.4670613,-167.46,2007-08-15 00:00:00.0
12845.7782809,-15.69,2007-08-16 00:00:00.0
13079.0777611,233.30,2007-08-17 00:00:00.0
13121.3480502,42.27,2007-08-20 00:00:00.0
13090.8646687,-30.48,2007-08-21 00:00:00.0
13236.128143,145.26,2007-08-22 00:00:00.0
13235.8842759,-0.24,2007-08-23 00:00:00.0
13378.8716577,142.99,2007-08-24 00:00:00.0
13322.1319235,-56.74,2007-08-27 00:00:00.0
13041.8473911,-280.28,2007-08-28 00:00:00.0
13289.2911604,247.44,2007-08-29 00:00:00.0
13238.7293915,-50.56,2007-08-30 00:00:00.0
13357.7365132,119.01,2007-08-31 00:00:00.0
13448.8615018,91.13,2007-09-04 00:00:00.0
13305.4676749,-143.39,2007-09-05 00:00:00.0
13363.3454554,57.88,2007-09-06 00:00:00.0
13113.3817265,-249.96,2007-09-07 00:00:00.0
13127.8511716,14.47,2007-09-10 00:00:00.0
13308.3940795,180.54,2007-09-11 00:00:00.0
13291.6485419,-16.75,2007-09-12 00:00:00.0
13424.8812416,133.23,2007-09-13 00:00:00.0
13442.5209584,17.64,2007-09-14 00:00:00.0
13403.420941,-39.10,2007-09-17 00:00:00.0
13739.3884504,335.97,2007-09-18 00:00:00.0
13815.5562598,76.17,2007-09-19 00:00:00.0
13766.7015602,-48.85,2007-09-20 00:00:00.0
13820.1897338,53.49,2007-09-21 00:00:00.0
13759.0603926,-61.13,2007-09-24 00:00:00.0
13778.6510458,19.59,2007-09-25 00:00:00.0
13878.1488032,99.50,2007-09-26 00:00:00.0
13912.9405028,34.79,2007-09-27 00:00:00.0
13895.625942,-17.31,2007-09-28 00:00:00.0
14087.5493124,191.92,2007-10-01 00:00:00.0
14047.3112487,-40.24,2007-10-02 00:00:00.0
13968.0544566,-79.26,2007-10-03 00:00:00.0
13974.313711,6.26,2007-10-04 00:00:00.0
14066.0077227,91.69,2007-10-05 00:00:00.0
14043.7345319,-22.27,2007-10-08 00:00:00.0
14164.5300119,120.80,2007-10-09 00:00:00.0
14078.6888094,-85.84,2007-10-10 00:00:00.0
14015.1207978,-63.57,2007-10-11 00:00:00.0
14093.0769656,77.96,2007-10-12 00:00:00.0
13984.7999942,-108.28,2007-10-15 00:00:00.0
13912.9405028,-71.86,2007-10-16 00:00:00.0
13892.5369594,-20.40,2007-10-17 00:00:00.0
13888.9602426,-3.58,2007-10-18 00:00:00.0
13522.0216176,-366.94,2007-10-19 00:00:00.0
13566.9744442,44.95,2007-10-22 00:00:00.0
13676.2268838,109.25,2007-10-23 00:00:00.0
13675.2514156,-0.98,2007-10-24 00:00:00.0
13671.9185658,-3.33,2007-10-25 00:00:00.0
13806.6957569,134.78,2007-10-26 00:00:00.0
13870.2637686,63.57,2007-10-29 00:00:00.0
13792.4701788,-77.79,2007-10-30 00:00:00.0
13930.0111964,137.54,2007-10-31 00:00:00.0
13567.8686234,-362.14,2007-11-01 00:00:00.0
13595.1004443,27.23,2007-11-02 00:00:00.0
13543.4006292,-51.70,2007-11-05 00:00:00.0
13660.9445485,117.54,2007-11-06 00:00:00.0
13300.0213107,-360.92,2007-11-07 00:00:00.0
13266.2863685,-33.73,2007-11-08 00:00:00.0
13042.7415703,-223.54,2007-11-09 00:00:00.0
12987.5463274,-55.20,2007-11-12 00:00:00.0
13307.0934552,319.55,2007-11-13 00:00:00.0
13231.0069349,-76.09,2007-11-14 00:00:00.0
13110.0488768,-120.96,2007-11-15 00:00:00.0
13176.7871602,66.74,2007-11-16 00:00:00.0
12958.4448592,-218.34,2007-11-19 00:00:00.0
13010.1446743,51.70,2007-11-20 00:00:00.0
12799.0370958,-211.11,2007-11-21 00:00:00.0
12980.880628,181.84,2007-11-23 00:00:00.0
12743.4354078,-237.45,2007-11-26 00:00:00.0
12958.4448592,215.01,2007-11-27 00:00:00.0
13289.4537384,331.01,2007-11-28 00:00:00.0
13311.7269292,22.27,2007-11-29 00:00:00.0
13371.7182242,59.99,2007-11-30 00:00:00.0
13314.5720449,-57.15,2007-12-03 00:00:00.0
13248.7279407,-65.84,2007-12-04 00:00:00.0
13444.959629,196.23,2007-12-05 00:00:00.0
13619.8935946,174.93,2007-12-06 00:00:00.0
13625.5838258,5.69,2007-12-07 00:00:00.0
13727.0325197,101.45,2007-12-10 00:00:00.0
13432.7662763,-294.27,2007-12-11 00:00:00.0
13473.8985192,41.13,2007-12-12 00:00:00.0
13517.9571667,44.06,2007-12-13 00:00:00.0
13339.8529293,-178.10,2007-12-14 00:00:00.0
13167.1950561,-172.66,2007-12-17 00:00:00.0
13232.4701372,65.28,2007-12-18 00:00:00.0
13207.2705418,-25.20,2007-12-19 00:00:00.0
13245.638958,38.37,2007-12-20 00:00:00.0
13450.6498602,205.01,2007-12-21 00:00:00.0
13549.3347274,98.68,2007-12-24 00:00:00.0
13551.6921089,2.36,2007-12-26 00:00:00.0
13359.6061606,-192.09,2007-12-27 00:00:00.0
13365.8654149,6.26,2007-12-28 00:00:00.0
13264.8231662,-101.04,2007-12-31 00:00:00.0
13043.9609056,-220.86,2008-01-02 00:00:00.0
13056.7232813,12.76,2008-01-03 00:00:00.0
12800.1751421,-256.55,2008-01-04 00:00:00.0
12827.488252,27.31,2008-01-07 00:00:00.0
12589.0675636,-238.42,2008-01-08 00:00:00.0
12735.3065061,146.24,2008-01-09 00:00:00.0
12853.0942925,117.79,2008-01-10 00:00:00.0
12606.3008353,-246.79,2008-01-11 00:00:00.0
12778.1458183,171.85,2008-01-14 00:00:00.0
12501.1128466,-277.03,2008-01-15 00:00:00.0
12466.1585691,-34.95,2008-01-16 00:00:00.0
12159.211239,-306.95,2008-01-17 00:00:00.0
12099.3012331,-59.91,2008-01-18 00:00:00.0
11971.1897415,-128.11,2008-01-22 00:00:00.0
12270.1707479,298.98,2008-01-23 00:00:00.0
